candidate,baseline,metric,cluster_id_30,global_mae_candidate,global_mae_baseline,global_mae_diff,shell_mae_candidate,shell_mae_baseline,shell_mae_diff,perturbed_auprc_candidate,perturbed_auprc_baseline,perturbed_auprc_diff,derived_radius_mae_candidate,derived_radius_mae_baseline,derived_radius_mae_diff,derived_class_macro_f1_candidate,derived_class_macro_f1_baseline,derived_class_macro_f1_diff
base_v5,zero_response,global_mae,6m4l_A,0.1165020644773669,0.20914108374328805,-0.09263901926592115,,,,,,,,,,,,
base_v5,zero_response,global_mae,6o4b_G,0.3181105623589912,0.4846479384588457,-0.16653737609985447,,,,,,,,,,,,
base_v5,zero_response,global_mae,6r6n_B,0.1186655711568892,0.2535838308744133,-0.13491825971752408,,,,,,,,,,,,
base_v5,zero_response,global_mae,6uau_A,0.10585406285814973,0.27241924422358993,-0.16656518136544018,,,,,,,,,,,,
base_v5,zero_response,global_mae,6zy0_A,0.10935278160872201,0.17156273584159226,-0.06220995423287025,,,,,,,,,,,,
base_v5,zero_response,global_mae,7bbx_A,0.3022926254780032,0.10590890336210243,0.19638372211590074,,,,,,,,,,,,
base_v5,zero_response,global_mae,7bxo_B,0.33140145483440453,0.6133240534617952,-0.28192259862739066,,,,,,,,,,,,
base_v5,zero_response,global_mae,7dwo_B,1.6817211286477387,2.113476752561887,-0.43175562391414823,,,,,,,,,,,,
base_v5,zero_response,global_mae,7m8h_C,0.15242819164020957,0.17138476045545842,-0.018956568815248848,,,,,,,,,,,,
base_v5,zero_response,global_mae,7n6n_A,0.47928447139671065,0.7550451794432813,-0.27576070804657066,,,,,,,,,,,,
base_v5,zero_response,global_mae,7nlg_C,0.1969653345447098,0.3358686676029439,-0.13890333305823413,,,,,,,,,,,,
base_v5,zero_response,global_mae,7o58_B,0.838045751018682,1.055044735607867,-0.21699898458918498,,,,,,,,,,,,
base_v5,zero_response,global_mae,7sj1_C,0.5855085484027787,1.0056096708820181,-0.4201011224792395,,,,,,,,,,,,
base_v5,zero_response,global_mae,7sp0_B,0.22377520304967147,0.2455091711561211,-0.02173396810644962,,,,,,,,,,,,
base_v5,zero_response,global_mae,7vns_A,0.25772351983964953,0.3593610429718881,-0.10163752313223856,,,,,,,,,,,,
base_v5,zero_response,global_mae,8eip_B,0.11624156235966236,0.2179171637842133,-0.10167560142455094,,,,,,,,,,,,
base_v5,zero_response,global_mae,8eqo_B,0.43725983768684534,0.7137669486522097,-0.27650711096536434,,,,,,,,,,,,
base_v5,zero_response,global_mae,8f79_A,1.8473180905251987,2.2141386971727814,-0.36682060664758276,,,,,,,,,,,,
base_v5,zero_response,global_mae,8jce_G,0.1505736293622286,0.2901503291628206,-0.13957669980059198,,,,,,,,,,,,
base_v5,zero_response,global_mae,8ka0_C,0.7364720822254449,1.0937515588684215,-0.35727947664297655,,,,,,,,,,,,
base_v5,zero_response,global_mae,8r3c_A,0.18723240817210088,0.2658439593562024,-0.07861155118410154,,,,,,,,,,,,
base_v5,zero_response,global_mae,8t06_A,0.252083155249325,0.48264311023065865,-0.23055995498133364,,,,,,,,,,,,
base_v5,zero_response,global_mae,8up8_C,0.19189950744478615,0.30965237913001903,-0.11775287168523288,,,,,,,,,,,,
base_v5,zero_response,global_mae,8wkd_A,0.5407187705859542,0.9039109718675414,-0.36319220128158725,,,,,,,,,,,,
base_v5,zero_response,global_mae,8x84_C,0.2788792166836301,0.43324347905077654,-0.15436426236714645,,,,,,,,,,,,
base_v5,zero_response,global_mae,9bc6_C,0.5078691858220999,0.8218435010293591,-0.31397431520725916,,,,,,,,,,,,
base_v5,zero_response,global_mae,9cp9_B,0.11530324536932855,0.20066412428577576,-0.08536087891644721,,,,,,,,,,,,
base_v5,zero_response,global_mae,9hkm_C,0.5177179713747252,0.7776214538168861,-0.2599034824421609,,,,,,,,,,,,
base_v5,zero_response,global_mae,9j83_A,2.187089989350049,2.914126811038694,-0.7270368216886451,,,,,,,,,,,,
base_v5,zero_response,global_mae,9m80_B,0.3900951056492751,0.5950839545050832,-0.20498884885580815,,,,,,,,,,,,
base_v5,zero_response,global_mae,9r2f_C,7.49932209374728,8.305481203145696,-0.8061591093984157,,,,,,,,,,,,
base_v5,zero_response,global_mae,9sd5_A,0.11746324800802042,0.25281627918254185,-0.1353530311745214,,,,,,,,,,,,
base_v5,zero_response,global_mae,9swq_B,0.8965268671698288,1.2467666548267702,-0.3502397876569414,,,,,,,,,,,,
base_v5,zero_response,global_mae,9va6_A,0.49435491479481714,0.8131538643191258,-0.3187989495243087,,,,,,,,,,,,
base_v5,zero_response,shell_mae,1ct1_E,,,,0.4968122218967269,0.6874161237032514,-0.19060390180652453,,,,,,,,,
base_v5,zero_response,shell_mae,1gyr_C,,,,0.2820777465948358,0.5744158178502932,-0.29233807125545735,,,,,,,,,
base_v5,zero_response,shell_mae,1h7x_D,,,,0.8701647105429514,1.0162947336760935,-0.14613002313314205,,,,,,,,,
base_v5,zero_response,shell_mae,1ild_A,,,,0.1738051065133128,0.21576862779947964,-0.041963521286166844,,,,,,,,,
base_v5,zero_response,shell_mae,1jll_E,,,,0.1534827544201841,0.36038714552321055,-0.20690439110302644,,,,,,,,,
base_v5,zero_response,shell_mae,1me5_B,,,,0.2196646446239613,0.43486884276495924,-0.21520419814099795,,,,,,,,,
base_v5,zero_response,shell_mae,1mjy_A,,,,0.39776347062248985,0.6148395981581415,-0.21707612753565164,,,,,,,,,
base_v5,zero_response,shell_mae,1u5o_A,,,,0.29191689444976643,0.4393424602488507,-0.14742556579908428,,,,,,,,,
base_v5,zero_response,shell_mae,1vyd_B,,,,0.16618743950326356,0.2772467460134024,-0.11105930651013882,,,,,,,,,
base_v5,zero_response,shell_mae,1vzi_B,,,,0.1775257520251315,0.1927322211934749,-0.015206469168343423,,,,,,,,,
base_v5,zero_response,shell_mae,1y39_A,,,,0.269830314139379,0.33233550223795805,-0.06250518809857902,,,,,,,,,
base_v5,zero_response,shell_mae,1z73_A,,,,0.06511828056044752,0.16135605792295624,-0.09623777736250871,,,,,,,,,
base_v5,zero_response,shell_mae,1z8u_A,,,,0.7766606972471851,1.2176535022337043,-0.44099280498651916,,,,,,,,,
base_v5,zero_response,shell_mae,2a6x_B,,,,0.16230971750463266,0.29203317866129397,-0.1297234611566613,,,,,,,,,
base_v5,zero_response,shell_mae,2awi_L,,,,0.16126686557718434,0.3564126474635113,-0.19514578188632697,,,,,,,,,
base_v5,zero_response,shell_mae,2bek_D,,,,0.15665759027387216,0.3640715998656853,-0.20741400959181316,,,,,,,,,
base_v5,zero_response,shell_mae,2d5g_D,,,,0.21685364402703242,0.5011285806281699,-0.28427493660113745,,,,,,,,,
base_v5,zero_response,shell_mae,2eyp_A,,,,0.17629325654856423,0.2477809170728657,-0.07148766052430147,,,,,,,,,
base_v5,zero_response,shell_mae,2hlp_A,,,,0.28514007248408674,0.4768853171009633,-0.1917452446168766,,,,,,,,,
base_v5,zero_response,shell_mae,2o94_B,,,,0.19750983527533064,0.39444877446696,-0.19693893919162933,,,,,,,,,
base_v5,zero_response,shell_mae,2ouv_B,,,,0.17342363215499018,0.27140611921969415,-0.09798248706470397,,,,,,,,,
base_v5,zero_response,shell_mae,2pp3_B,,,,0.1709706360460029,0.15482562893406507,0.016145007111937837,,,,,,,,,
base_v5,zero_response,shell_mae,2xhn_B,,,,0.11842343071904537,0.0807047420316656,0.03771868868737978,,,,,,,,,
base_v5,zero_response,shell_mae,2ygp_A,,,,0.1968644907510001,0.2949260308045965,-0.09806154005359641,,,,,,,,,
base_v5,zero_response,shell_mae,3a9w_A,,,,0.13975069539714768,0.18513285880972544,-0.04538216341257775,,,,,,,,,
base_v5,zero_response,shell_mae,3ax3_A,,,,0.8420378233473437,1.268551845894104,-0.4265140225467604,,,,,,,,,
base_v5,zero_response,shell_mae,3b8t_A,,,,0.13075289412752325,0.23049121029787448,-0.09973831617035123,,,,,,,,,
base_v5,zero_response,shell_mae,3cfh_B,,,,0.11000384037388129,0.15595915661887902,-0.045955316244997726,,,,,,,,,
base_v5,zero_response,shell_mae,3cyi_A,,,,1.847091554919215,2.206964808111469,-0.35987325319225394,,,,,,,,,
base_v5,zero_response,shell_mae,3dl5_C,,,,0.2394512400088653,0.425097501995238,-0.18564626198637268,,,,,,,,,
base_v5,zero_response,shell_mae,3e44_A,,,,1.0421111694900103,1.3315396389104135,-0.28942846942040323,,,,,,,,,
base_v5,zero_response,shell_mae,3g7j_B,,,,0.2614354814429585,0.35087299736260413,-0.08943751591964566,,,,,,,,,
base_v5,zero_response,shell_mae,3jtq_B,,,,0.10470332575720122,0.2045462918247213,-0.09984296606752009,,,,,,,,,
base_v5,zero_response,shell_mae,3lze_A,,,,0.44313134355326067,0.26862716907437906,0.1745041744788816,,,,,,,,,
base_v5,zero_response,shell_mae,3m0o_B,,,,0.15015599875361552,0.1798989421579725,-0.029742943404356986,,,,,,,,,
base_v5,zero_response,shell_mae,3o98_B,,,,0.14471187883934922,0.3662688348816393,-0.2215569560422901,,,,,,,,,
base_v5,zero_response,shell_mae,3pnv_A,,,,0.42608178869987906,0.6735499320810123,-0.24746814338113327,,,,,,,,,
base_v5,zero_response,shell_mae,3wfz_C,,,,0.09039330548091608,0.20256608679929558,-0.1121727813183795,,,,,,,,,
base_v5,zero_response,shell_mae,3x2y_C,,,,0.3194491923102386,0.5078503651247673,-0.18840117281452873,,,,,,,,,
base_v5,zero_response,shell_mae,3zwb_B,,,,0.15925943419139646,0.3597429047843862,-0.20048347059298974,,,,,,,,,
base_v5,zero_response,shell_mae,4bl2_B,,,,0.49765208425002794,0.7894168540149785,-0.2917647697649506,,,,,,,,,
base_v5,zero_response,shell_mae,4cj8_I,,,,0.4736614048855869,0.718406286172537,-0.2447448812869501,,,,,,,,,
base_v5,zero_response,shell_mae,4cv1_E,,,,0.538326758612298,0.7969560172639399,-0.258629258651642,,,,,,,,,
base_v5,zero_response,shell_mae,4dfx_E,,,,0.9807459823719219,1.3013710940715661,-0.32062511169964425,,,,,,,,,
base_v5,zero_response,shell_mae,4f4m_D,,,,0.17185453351382607,0.3018239571455233,-0.12996942363169722,,,,,,,,,
base_v5,zero_response,shell_mae,4gvr_C,,,,0.20291261452654324,0.3215164928323362,-0.11860387830579294,,,,,,,,,
base_v5,zero_response,shell_mae,4hgq_E,,,,0.32758948429812473,0.2896468508205899,0.03794263347753485,,,,,,,,,
base_v5,zero_response,shell_mae,4ok4_B,,,,0.2164577294279512,0.34196936343568424,-0.12551163400773305,,,,,,,,,
base_v5,zero_response,shell_mae,4p4h_A,,,,0.2916846904111855,0.5825114384974406,-0.2908267480862551,,,,,,,,,
base_v5,zero_response,shell_mae,4wef_A,,,,0.12537465656421384,0.2624581776066493,-0.13708352104243546,,,,,,,,,
base_v5,zero_response,shell_mae,4x88_A,,,,0.1709335799583866,0.21330336089859742,-0.04236978094021082,,,,,,,,,
base_v5,zero_response,shell_mae,4xy5_A,,,,0.10433135297576597,0.2115901868268979,-0.10725883385113193,,,,,,,,,
base_v5,zero_response,shell_mae,5hgv_C,,,,0.23663336906349877,0.10984454973488635,0.1267888193286124,,,,,,,,,
base_v5,zero_response,shell_mae,5mdw_6,,,,0.30539544674649577,0.7312668592025313,-0.42587141245603555,,,,,,,,,
base_v5,zero_response,shell_mae,5tnf_C,,,,0.11869617174570901,0.24431762027264603,-0.12562144852693702,,,,,,,,,
base_v5,zero_response,shell_mae,5vec_B,,,,0.1764264014538507,0.30039902216151104,-0.12397262070766035,,,,,,,,,
base_v5,zero_response,shell_mae,5xuh_A,,,,0.36701343575850215,0.5918316403352121,-0.22481820457670992,,,,,,,,,
base_v5,zero_response,shell_mae,6a1v_A,,,,0.20925948036903128,0.26914470988072503,-0.059885229511693755,,,,,,,,,
base_v5,zero_response,shell_mae,6bau_B,,,,0.1805290678474196,0.2372583541686201,-0.0567292863212005,,,,,,,,,
base_v5,zero_response,shell_mae,6bl6_B,,,,1.3104281349620368,1.6205344833596802,-0.3101063483976434,,,,,,,,,
base_v5,zero_response,shell_mae,6e2j_A,,,,0.4724433528785402,0.776016283853447,-0.3035729309749068,,,,,,,,,
base_v5,zero_response,shell_mae,6ej6_A,,,,0.12417794359552485,0.07604985771240662,0.04812808588311823,,,,,,,,,
base_v5,zero_response,shell_mae,6i7u_A,,,,0.17533119369643332,0.3189486432496732,-0.14361744955323988,,,,,,,,,
base_v5,zero_response,shell_mae,6k0q_A,,,,0.08130388274594266,0.11871013538548293,-0.03740625263954027,,,,,,,,,
base_v5,zero_response,shell_mae,6l7d_A,,,,0.7195447782242487,0.9300340381109853,-0.2104892598867366,,,,,,,,,
base_v5,zero_response,shell_mae,6m4l_A,,,,0.1127112115897885,0.2177716193348503,-0.10506040774506181,,,,,,,,,
base_v5,zero_response,shell_mae,6o4b_G,,,,0.2712306504264474,0.4409312105979256,-0.16970056017147822,,,,,,,,,
base_v5,zero_response,shell_mae,6r6n_B,,,,0.11046947070278496,0.3357986598409207,-0.22532918913813577,,,,,,,,,
base_v5,zero_response,shell_mae,6uau_A,,,,0.08492005005384794,0.21556363382015534,-0.13064358376630741,,,,,,,,,
base_v5,zero_response,shell_mae,6zy0_A,,,,0.11105360472297847,0.14959522900768904,-0.03854162428471057,,,,,,,,,
base_v5,zero_response,shell_mae,7bbx_A,,,,0.2554263252492812,0.14456266832453085,0.11086365692475036,,,,,,,,,
base_v5,zero_response,shell_mae,7bxo_B,,,,0.9954496344269217,1.4630334917875458,-0.46758385736062413,,,,,,,,,
base_v5,zero_response,shell_mae,7dwo_B,,,,1.5273058220130618,1.9376592320060344,-0.41035340999297265,,,,,,,,,
base_v5,zero_response,shell_mae,7m8h_C,,,,0.14727182481953804,0.14875520401858036,-0.0014833791990423173,,,,,,,,,
base_v5,zero_response,shell_mae,7n6n_A,,,,0.36055837226155113,0.6318235316326655,-0.27126515937111434,,,,,,,,,
base_v5,zero_response,shell_mae,7nlg_C,,,,0.24005687828052338,0.39790671693825236,-0.15784983865772897,,,,,,,,,
base_v5,zero_response,shell_mae,7o58_B,,,,0.8037799932686585,1.0429466835329537,-0.23916669026429527,,,,,,,,,
base_v5,zero_response,shell_mae,7sj1_C,,,,0.5983057201906559,0.8961765909055139,-0.29787087071485807,,,,,,,,,
base_v5,zero_response,shell_mae,7sp0_B,,,,0.4972868664176963,0.19261089185820823,0.3046759745594881,,,,,,,,,
base_v5,zero_response,shell_mae,7vns_A,,,,0.27238607998384384,0.3818839797524506,-0.10949789976860674,,,,,,,,,
base_v5,zero_response,shell_mae,8eip_B,,,,0.12703308839402103,0.1492372903675074,-0.02220420197348638,,,,,,,,,
base_v5,zero_response,shell_mae,8eqo_B,,,,0.4737462781855824,0.7369263576577068,-0.26318007947212435,,,,,,,,,
base_v5,zero_response,shell_mae,8f79_A,,,,2.1604931410587658,2.554890172708259,-0.39439703164949336,,,,,,,,,
base_v5,zero_response,shell_mae,8jce_G,,,,0.13582322722514967,0.36992787814034134,-0.23410465091519167,,,,,,,,,
base_v5,zero_response,shell_mae,8ka0_C,,,,0.3500355907235956,0.6585909180197774,-0.30855532729618185,,,,,,,,,
base_v5,zero_response,shell_mae,8r3c_A,,,,0.20105624902861247,0.2955857783120513,-0.09452952928343883,,,,,,,,,
base_v5,zero_response,shell_mae,8t06_A,,,,0.34223703024051555,0.6120606838974665,-0.26982365365695093,,,,,,,,,
base_v5,zero_response,shell_mae,8up8_C,,,,0.3100081191259198,0.3103660727541703,-0.0003579536282504736,,,,,,,,,
base_v5,zero_response,shell_mae,8wkd_A,,,,0.7524088247655294,1.5117319828888656,-0.7593231581233362,,,,,,,,,
base_v5,zero_response,shell_mae,8x84_C,,,,1.0045253183322995,1.518867245818968,-0.5143419274866685,,,,,,,,,
base_v5,zero_response,shell_mae,9bc6_C,,,,0.43961795565520356,0.7426200419656831,-0.30300208631047953,,,,,,,,,
base_v5,zero_response,shell_mae,9cp9_B,,,,0.11277365701819958,0.18682378263719043,-0.07405012561899085,,,,,,,,,
base_v5,zero_response,shell_mae,9hkm_C,,,,1.0750828009975433,1.3439600705171317,-0.26887726951958846,,,,,,,,,
base_v5,zero_response,shell_mae,9j83_A,,,,1.1756373602080417,1.670871789532395,-0.49523442932435335,,,,,,,,,
base_v5,zero_response,shell_mae,9m80_B,,,,0.25128525928390655,0.4528845620549613,-0.20159930277105476,,,,,,,,,
base_v5,zero_response,shell_mae,9r2f_C,,,,7.195597653421799,8.071569400632175,-0.8759717472103761,,,,,,,,,
base_v5,zero_response,shell_mae,9sd5_A,,,,0.15472904439888732,0.30844671849134964,-0.15371767409246231,,,,,,,,,
base_v5,zero_response,shell_mae,9swq_B,,,,0.5801972591203144,0.8642021084632346,-0.28400484934292025,,,,,,,,,
base_v5,zero_response,shell_mae,9va6_A,,,,0.737637812861499,1.0764674728030603,-0.33882965994156133,,,,,,,,,
base_v5,zero_response,perturbed_auprc,1ct1_E,,,,,,,0.3134563158590995,0.07775615169435732,0.23570016416474218,,,,,,
base_v5,zero_response,perturbed_auprc,1gyr_C,,,,,,,0.24137613426451912,0.11978021978021978,0.12159591448429934,,,,,,
base_v5,zero_response,perturbed_auprc,1h7x_D,,,,,,,0.19274419423603859,0.02603921167116132,0.16670498256487726,,,,,,
base_v5,zero_response,perturbed_auprc,1ild_A,,,,,,,0.5645833333333333,0.007782101167315175,0.5568012321660182,,,,,,
base_v5,zero_response,perturbed_auprc,1jll_E,,,,,,,0.23809012511812375,0.05413831716549617,0.18395180795262758,,,,,,
base_v5,zero_response,perturbed_auprc,1me5_B,,,,,,,0.25466488198553144,0.08477842003853564,0.1698864619469958,,,,,,
base_v5,zero_response,perturbed_auprc,1mjy_A,,,,,,,0.4541484793144144,0.15729323308270676,0.2968552462317076,,,,,,
base_v5,zero_response,perturbed_auprc,1u5o_A,,,,,,,0.4696348553005658,0.1451741757753488,0.324460679525217,,,,,,
base_v5,zero_response,perturbed_auprc,1vyd_B,,,,,,,0.525,0.008620689655172414,0.5163793103448276,,,,,,
base_v5,zero_response,perturbed_auprc,1vzi_B,,,,,,,0.03600564523406963,0.011384615384615384,0.024621029849454246,,,,,,
base_v5,zero_response,perturbed_auprc,1y39_A,,,,,,,0.03125,0.013513513513513514,0.017736486486486486,,,,,,
base_v5,zero_response,perturbed_auprc,1z73_A,,,,,,,,,,,,,,,
base_v5,zero_response,perturbed_auprc,1z8u_A,,,,,,,0.738429427715142,0.07777777777777778,0.6606516499373642,,,,,,
base_v5,zero_response,perturbed_auprc,2a6x_B,,,,,,,0.08354174561071112,0.0182648401826484,0.06527690542806272,,,,,,
base_v5,zero_response,perturbed_auprc,2awi_L,,,,,,,0.41920676212018826,0.07808219178082192,0.34112457033936633,,,,,,
base_v5,zero_response,perturbed_auprc,2bek_D,,,,,,,0.32037350802098347,0.04451821586653047,0.275855292154453,,,,,,
base_v5,zero_response,perturbed_auprc,2d5g_D,,,,,,,0.37400157590947064,0.06927710843373494,0.30472446747573567,,,,,,
base_v5,zero_response,perturbed_auprc,2eyp_A,,,,,,,0.19286477542122732,0.05074134592108449,0.14212342950014284,,,,,,
base_v5,zero_response,perturbed_auprc,2hlp_A,,,,,,,0.416640731516609,0.07543627183078343,0.3412044596858256,,,,,,
base_v5,zero_response,perturbed_auprc,2o94_B,,,,,,,0.11005739930191405,0.023529411764705882,0.08652798753720817,,,,,,
base_v5,zero_response,perturbed_auprc,2ouv_B,,,,,,,0.1498679132296457,0.04452494008049564,0.10534297314915007,,,,,,
